"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-18",,"67","36"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-19",,"64","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-20",,"66","36"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-21",,"65","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-22",,"67","34"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-23",,"71","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-24",,"63","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-25",,"70","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-26",,"69","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-27",,"57","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-28",,"63","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-29",,"61","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-30",,"59","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-01-31",,"61","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-01",,"58","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-02",,"51","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-03",,"56","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-04",,"55","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-05",,"54","35"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-06",,"53","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-07",,"56","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-08",,"59","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-09",,"59","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-10",,"58","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-11",,"58","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-12",,"61","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-13",,"65","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-14",,"64","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-15",,"60","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-16",,"64","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-17",,"61","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-18",,"62","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-19",,"64","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-20",,"66","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-21",,"69","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-22",,"67","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-23",,"67","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-24",,"73","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-25",,"65","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-26",,"60","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-27",,"66","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-02-28",,"63","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-01",,"69","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-02",,"61","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-03",,"61","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-04",,"66","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-05",,"66","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-06",,"65","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-07",,"66","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-08",,"72","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-09",,"71","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-10",,"68","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-11",,"74","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-12",,"78","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-13",,"73","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-14",,"67","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-15",,"77","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-16",,"72","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-17",,"69","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-18",,"70","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-19",,"73","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-20",,"70","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-21",,"63","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-22",,"65","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-23",,"65","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-24",,"72","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-25",,"63","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-26",,"62","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-27",,"65","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-28",,"69","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-29",,"60","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-30",,"61","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-03-31",,"57","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-01",,"58","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-02",,"61","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-03",,"62","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-04",,"61","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-05",,"65","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-06",,"72","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-07",,"79","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-08",,"78","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-09",,"66","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-10",,"74","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-11",,"63","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-12",,"64","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-13",,"69","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-14",,"68","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-15",,"66","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-16",,"73","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-17",,"64","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-18",,"64","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-19",,"65","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-20",,"76","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-21",,"67","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-22",,"65","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-23",,"67","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-24",,"66","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-25",,"58","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-26",,"63","43"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-27",,"65","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-28",,"71","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-29",,"83","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-04-30",,"89","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-01",,"85","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-02",,"72","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-03",,"67","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-04",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-05",,"67","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-06",,"69","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-07",,"64","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-08",,"65","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-09",,"69","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-10",,"70","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-11",,"77","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-12",,"82","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-13",,"91","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-14",,"90","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-15",,"83","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-16",,"70","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-17",,"67","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-18",,"70","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-19",,"68","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-20",,"70","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-21",,"70","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-22",,"69","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-23",,"68","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-24",,"67","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-25",,"73","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-26",,"73","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-27",,"68","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-28",,"74","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-29",,"77","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-30",,"64","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-05-31",,"69","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-01",,"72","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-02",,"67","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-03",,"67","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-04",,"70","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-05",,"67","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-06",,"68","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-07",,"70","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-08",,"86","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-09",,"78","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-10",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-11",,"70","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-12",,"66","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-13",,"72","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-14",,"80","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-15",,"68","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-16",,"65","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-17",,"73","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-18",,"82","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-19",,"70","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-20",,"74","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-21",,"65","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-22",,"66","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-23",,"70","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-24",,"70","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-25",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-26",,"70","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-27",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-28",,"72","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-29",,"80","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-06-30",,"82","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-01",,"72","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-02",,"70","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-03",,"69","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-04",,"67","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-05",,"72","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-06",,"70","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-07",,"70","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-08",,"68","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-09",,"71","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-10",,"73","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-11",,"72","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-12",,"70","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-13",,"71","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-14",,"76","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-15",,"77","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-16",,"74","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-17",,"73","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-18",,"71","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-19",,"72","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-20",,"73","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-21",,"74","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-22",,"76","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-23",,"76","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-24",,"83","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-25",,"90","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-26",,"77","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-27",,"78","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-28",,"72","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-29",,"76","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-30",,"73","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-07-31",,"71","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-01",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-02",,"68","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-03",,"69","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-04",,"73","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-05",,"74","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-06",,"78","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-07",,"69","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-08",,"73","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-09",,"67","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-10",,"73","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-11",,"73","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-12",,"74","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-13",,"75","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-14",,"73","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-15",,"74","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-16",,"73","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-17",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-18",,"68","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-19",,"74","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-20",,"73","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-21",,"75","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-22",,"75","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-23",,"75","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-24",,"74","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-25",,"72","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-26",,"75","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-27",,"77","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-28",,"75","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-29",,"72","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-30",,"77","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-08-31",,"76","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-01",,"83","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-02",,"72","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-03",,"76","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-04",,"74","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-05",,"72","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-06",,"72","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-07",,"72","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-08",,"68","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-09",,"72","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-10",,"82","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-11",,"83","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-12",,"77","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-13",,"75","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-14",,"74","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-15",,"77","62"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-16",,"78","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-17",,"77","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-18",,"78","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-19",,"73","59"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-20",,"71","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-21",,"69","64"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-22",,"75","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-23",,"75","63"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-24",,"77","65"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-25",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-26",,"73","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-27",,"71","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-28",,"72","61"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-29",,"69","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-09-30",,"73","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-01",,"83","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-02",,"87","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-03",,"89","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-04",,"92","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-05",,"88","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-06",,"83","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-07",,"73","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-08",,"75","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-09",,"66","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-10",,"66","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-11",,"73","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-12",,"86","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-13",,"83","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-14",,"72","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-15",,"71","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-16",,"71","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-17",,"73","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-18",,"75","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-19",,"71","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-20",,"70","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-21",,"70","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-22",,"71","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-23",,"72","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-24",,"71","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-25",,"70","60"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-26",,"69","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-27",,"67","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-28",,"71","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-29",,"77","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-30",,"71","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-10-31",,"64","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-01",,"64","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-02",,"66","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-03",,"66","44"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-04",,"69","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-05",,"72","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-06",,"72","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-07",,"70","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-08",,"72","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-09",,"70","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-10",,"65","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-11",,"66","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-12",,"66","56"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-13",,"64","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-14",,"65","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-15",,"64","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-16",,"65","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-17",,"67","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-18",,"62","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-19",,"61","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-20",,"59","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-21",,"61","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-22",,"65","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-23",,"62","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-24",,"62","40"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-25",,"73","41"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-26",,"65","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-27",,"65","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-28",,"62","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-29",,"64","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-11-30",,"60","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-01",,"66","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-02",,"61","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-03",,"64","58"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-04",,"65","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-05",,"67","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-06",,"66","57"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-07",,"64","52"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-08",,"68","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-09",,"65","53"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-10",,"64","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-11",,"64","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-12",,"56","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-13",,"57","46"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-14",,"61","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-15",,"56","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-16",,"61","50"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-17",,"59","49"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-18",,"61","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-19",,"57","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-20",,"60","54"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-21",,"64","55"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-22",,"63","51"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-23",,"65","47"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-24",,"61","48"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-25",,"59","45"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-26",,"60","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-27",,"55","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-28",,"55","39"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-29",,"55","42"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-30",,"55","38"
"USW00023230","OAKLAND METROPOLITAN, CA US","2014-12-31",,"59","36"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-01","49","56","41"
